symbol,direction,scenario_id,scenario_name,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
SOL-USDT,SHORT,S2,تیر نقره‌ای (Silver Arrow),99.89000000,102.35967000,96.92639600,2026-09-02 00:12:45,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.710 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.773 [>= 0.6];✅ rawand EMA 1h: EMA21=101.75, EMA50=102.70;❌ rawand EMA 4h: EMA21=102.74, EMA50=100.92, EMA200=88.37;❌ RSI 30m: RSI=30.49;✅ MACD 30m: MACD_hist=-0.1012;❌ vorud-e hoshmand poolback: ghimat=99.8900 EMA=101.0439 RSI=30.5 BS15=0.710;❌ ADX: ADX=9.46 [>22], DI+=300.00, DI-=248.15;✅ CCI obruz az 0: CCI=-90.30;❌ SAR: SAR=99.7910, gimat=99.8900;❌ Stochastic cross: K=36.64 D=12.21;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleBottom;✅ filter-e ranj: faseleh EMA=0.0094 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0094, ADX=9.46, mode=AND -> OK"
LTC-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),49.58000000,48.77042000,50.55149600,2026-09-02 00:12:45,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.278 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.615 [>= 0.6];✅ rawand EMA 1h: EMA21=49.22, EMA50=49.04;❌ rawand EMA 4h: EMA21=49.16, EMA50=49.29, EMA200=47.88;✅ RSI 30m: RSI=57.50;❌ MACD 30m: MACD_hist=-0.0214;❌ vorud-e hoshmand poolback: ghimat=49.5800 EMA=49.4091 RSI=57.5 BS15=0.278;❌ ADX: ADX=11.00 [>22], DI+=391.44, DI-=313.85;✅ CCI obruz az 0: CCI=54.23;✅ SAR: SAR=49.3242, gimat=49.5800;✅ Stochastic cross: K=66.09 D=22.03;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0051 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0051, ADX=11.00, mode=AND -> OK"
LTC-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),49.58000000,48.77042000,50.55149600,2026-09-02 00:12:46,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.278 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.615 [>= 0.6];✅ rawand EMA 1h: EMA21=49.22, EMA50=49.04;❌ rawand EMA 4h: EMA21=49.16, EMA50=49.29, EMA200=47.88;✅ RSI 30m: RSI=57.50;❌ MACD 30m: MACD_hist=-0.0214;❌ vorud-e hoshmand poolback: ghimat=49.5800 EMA=49.4091 RSI=57.5 BS15=0.278;❌ ADX: ADX=11.00 [>22], DI+=391.44, DI-=313.85;✅ CCI obruz az 0: CCI=54.23;✅ SAR: SAR=49.3242, gimat=49.5800;✅ Stochastic cross: K=66.09 D=22.03;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0051 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0051, ADX=11.00, mode=AND -> OK"
LINK-USDT,SHORT,S2,تیر نقره‌ای (Silver Arrow),11.17040000,11.28931120,11.02770656,2026-09-02 05:55:23,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.943 [khayli bala - ehtemal-e payan-e harakat];✅ ghoodat-e kandel 5m: BS5=0.662 [>= 0.6];✅ rawand EMA 1h: EMA21=11.27, EMA50=11.33;❌ rawand EMA 4h: EMA21=11.36, EMA50=11.33, EMA200=10.10;✅ RSI 30m: RSI=40.42;❌ MACD 30m: MACD_hist=-0.0012;❌ vorud-e hoshmand poolback: ghimat=11.1704 EMA=11.2221 RSI=40.4 BS15=0.943;✅ ADX: ADX=59.41 [>22], DI+=103.86, DI-=407.94;✅ CCI obruz az 0: CCI=-91.55;❌ SAR: SAR=11.0782, gimat=11.1704;❌ Stochastic cross: K=48.76 D=16.25;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleBottom;✅ filter-e ranj: faseleh EMA=0.0060 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0060, ADX=59.41, mode=AND -> OK"
FIL-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),0.77200000,0.74972800,0.79872640,2026-09-02 05:55:24,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.083 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=0.74, EMA50=0.72;❌ rawand EMA 4h: EMA21=0.71, EMA50=0.71, EMA200=0.71;✅ RSI 30m: RSI=60.58;❌ MACD 30m: MACD_hist=-0.0028;❌ vorud-e hoshmand poolback: ghimat=0.7720 EMA=0.7610 RSI=60.6 BS15=0.083;❌ ADX: ADX=59.20 [>22], DI+=174.64, DI-=681.39;✅ CCI obruz az 0: CCI=18.82;✅ SAR: SAR=0.7604, gimat=0.7720;✅ Stochastic cross: K=45.26 D=15.09;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleBottom;✅ filter-e ranj: faseleh EMA=0.0325 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0325, ADX=59.20, mode=AND -> OK"
SEI-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),0.04672000,0.04603328,0.04754406,2026-09-02 05:55:24,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=0.05, EMA50=0.05;✅ rawand EMA 4h: EMA21=0.05, EMA50=0.05, EMA200=0.04;✅ RSI 30m: RSI=55.87;❌ MACD 30m: MACD_hist=-0.0001;❌ vorud-e hoshmand poolback: ghimat=0.0467 EMA=0.0464 RSI=55.9 BS15=1.000;❌ ADX: ADX=76.04 [>22], DI+=84.07, DI-=617.75;✅ CCI obruz az 0: CCI=-3.24;✅ SAR: SAR=0.0461, gimat=0.0467;✅ Stochastic cross: K=49.23 D=16.41;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleBottom;✅ filter-e ranj: faseleh EMA=0.0105 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0105, ADX=76.04, mode=AND -> OK"
BTC-USDT,SHORT,B1,موج تند (Fast Wave),77225.90000000,77841.37770000,76610.42230000,2026-09-02 06:18:27,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.838 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=0.838 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=77629.20, EMA50=77978.23;❌ rawand EMA 4h: EMA21=78098.53, EMA50=77607.06, EMA200=71558.40;✅ RSI 30m: RSI=43.42;❌ MACD 30m: MACD_hist=30.7558;❌ vorud-e hoshmand poolback: ghimat=77225.9000 EMA=77368.4686 RSI=43.4 BS15=0.838;✅ ADX: ADX=58.91 [>22], DI+=111.54, DI-=431.30;✅ CCI obruz az 0: CCI=-7.65;❌ SAR: SAR=76959.5540, gimat=77225.9000;❌ Stochastic cross: K=56.76 D=18.92;✅ rad EMA: rad EMA tashkhis dadeh shod;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0044 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0044, ADX=58.91, mode=OR -> OK"
NEAR-USDT,SHORT,B1,موج تند (Fast Wave),1.86200000,1.90468600,1.81931400,2026-09-02 06:18:27,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.919 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=0.919 [khayli bala - ehtemal-e payan-e harakat];❌ rawand EMA 1h: EMA21=1.91, EMA50=1.91;❌ rawand EMA 4h: EMA21=1.90, EMA50=1.88, EMA200=1.81;✅ RSI 30m: RSI=36.53;✅ MACD 30m: MACD_hist=-0.0032;❌ vorud-e hoshmand poolback: ghimat=1.8620 EMA=1.8937 RSI=36.5 BS15=0.919;✅ ADX: ADX=33.66 [>22], DI+=215.02, DI-=433.22;✅ CCI obruz az 0: CCI=-91.36;❌ SAR: SAR=1.8325, gimat=1.8620;❌ Stochastic cross: K=36.79 D=12.26;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0102 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0102, ADX=33.66, mode=OR -> OK"
NEAR-USDT,SHORT,B2,سپر فولادی (Steel Shield),1.86200000,1.90468600,1.81931400,2026-09-02 06:18:28,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.919 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=0.919 [khayli bala - ehtemal-e payan-e harakat];❌ rawand EMA 1h: EMA21=1.91, EMA50=1.91;❌ rawand EMA 4h: EMA21=1.90, EMA50=1.88, EMA200=1.81;✅ RSI 30m: RSI=36.53;✅ MACD 30m: MACD_hist=-0.0032;❌ vorud-e hoshmand poolback: ghimat=1.8620 EMA=1.8937 RSI=36.5 BS15=0.919;✅ ADX: ADX=33.66 [>22], DI+=215.02, DI-=433.22;✅ CCI obruz az 0: CCI=-91.36;❌ SAR: SAR=1.8325, gimat=1.8620;❌ Stochastic cross: K=36.79 D=12.26;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0102 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0102, ADX=33.66, mode=OR -> OK"
SEI-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),0.04672000,0.04603328,0.04754406,2026-09-02 06:18:29,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.500 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.500 [>= 0.6];✅ rawand EMA 1h: EMA21=0.05, EMA50=0.05;✅ rawand EMA 4h: EMA21=0.05, EMA50=0.05, EMA200=0.04;✅ RSI 30m: RSI=55.70;❌ MACD 30m: MACD_hist=-0.0001;❌ vorud-e hoshmand poolback: ghimat=0.0467 EMA=0.0464 RSI=55.7 BS15=0.500;❌ ADX: ADX=65.06 [>22], DI+=109.14, DI-=515.59;✅ CCI obruz az 0: CCI=65.13;✅ SAR: SAR=0.0462, gimat=0.0467;✅ Stochastic cross: K=49.23 D=16.41;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0105 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0105, ADX=65.06, mode=AND -> OK"
TIA-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),0.35200000,0.34454800,0.36094240,2026-09-02 06:18:29,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.714 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.714 [>= 0.6];✅ rawand EMA 1h: EMA21=0.35, EMA50=0.34;❌ rawand EMA 4h: EMA21=0.34, EMA50=0.34, EMA200=0.34;✅ RSI 30m: RSI=53.96;❌ MACD 30m: MACD_hist=-0.0004;❌ vorud-e hoshmand poolback: ghimat=0.3520 EMA=0.3500 RSI=54.0 BS15=0.714;❌ ADX: ADX=21.00 [>22], DI+=290.29, DI-=444.62;✅ CCI obruz az 0: CCI=74.41;✅ SAR: SAR=0.3457, gimat=0.3520;✅ Stochastic cross: K=54.20 D=18.07;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0105 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0105, ADX=21.00, mode=AND -> OK"
XAUT-USDT,SHORT,S2,تیر نقره‌ای (Silver Arrow),4302.76000000,4352.23828000,4243.38606400,2026-09-02 06:46:47,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.673 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.673 [>= 0.6];✅ rawand EMA 1h: EMA21=4345.48, EMA50=4384.32;❌ rawand EMA 4h: EMA21=4412.85, EMA50=4466.43, EMA200=4361.71;❌ RSI 30m: RSI=31.19;✅ MACD 30m: MACD_hist=-1.0216;❌ vorud-e hoshmand poolback: ghimat=4302.7600 EMA=4328.1264 RSI=31.2 BS15=0.673;✅ ADX: ADX=70.39 [>22], DI+=94.79, DI-=545.46;❌ CCI obruz az 0: CCI=-156.19 [eshba-e foroosh];✅ SAR: SAR=4305.0370, gimat=4302.7600;❌ Stochastic cross: K=20.59 D=6.86;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0066 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0066, ADX=70.39, mode=AND -> OK"
XAUT-USDT,SHORT,S3,الماس فیلسوف (Diamond Mind),4302.76000000,4352.23828000,4243.38606400,2026-09-02 06:46:47,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.673 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.673 [>= 0.6];✅ rawand EMA 1h: EMA21=4345.48, EMA50=4384.32;❌ rawand EMA 4h: EMA21=4412.85, EMA50=4466.43, EMA200=4361.71;❌ RSI 30m: RSI=31.19;✅ MACD 30m: MACD_hist=-1.0216;❌ vorud-e hoshmand poolback: ghimat=4302.7600 EMA=4328.1264 RSI=31.2 BS15=0.673;✅ ADX: ADX=70.39 [>22], DI+=94.79, DI-=545.46;❌ CCI obruz az 0: CCI=-156.19 [eshba-e foroosh];✅ SAR: SAR=4305.0370, gimat=4302.7600;❌ Stochastic cross: K=20.59 D=6.86;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0066 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0066, ADX=70.39, mode=AND -> OK"
XAUT-USDT,SHORT,B1,موج تند (Fast Wave),4302.76000000,4352.23828000,4253.28172000,2026-09-02 06:46:47,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.673 [>= 0.48];✅ ghoodat-e kandel 5m: BS5=0.673 [>= 0.48];✅ rawand EMA 1h: EMA21=4345.48, EMA50=4384.32;❌ rawand EMA 4h: EMA21=4412.85, EMA50=4466.43, EMA200=4361.71;❌ RSI 30m: RSI=31.19;✅ MACD 30m: MACD_hist=-1.0216;❌ vorud-e hoshmand poolback: ghimat=4302.7600 EMA=4328.1264 RSI=31.2 BS15=0.673;✅ ADX: ADX=70.39 [>22], DI+=94.79, DI-=545.46;❌ CCI obruz az 0: CCI=-156.19 [eshba-e foroosh];✅ SAR: SAR=4305.0370, gimat=4302.7600;❌ Stochastic cross: K=20.59 D=6.86;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0066 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0066, ADX=70.39, mode=OR -> OK"
SEI-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),0.04690000,0.04603310,0.04794028,2026-09-02 06:46:48,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=0.05, EMA50=0.05;✅ rawand EMA 4h: EMA21=0.05, EMA50=0.05, EMA200=0.04;✅ RSI 30m: RSI=58.02;❌ MACD 30m: MACD_hist=-0.0000;❌ vorud-e hoshmand poolback: ghimat=0.0469 EMA=0.0465 RSI=58.0 BS15=1.000;❌ ADX: ADX=37.97 [>22], DI+=205.57, DI-=457.22;✅ CCI obruz az 0: CCI=98.87;✅ SAR: SAR=0.0466, gimat=0.0469;✅ Stochastic cross: K=63.08 D=21.03;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;❌ poolback: bedun poolback;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0107 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0107, ADX=37.97, mode=AND -> OK"
XRP-USDT,SHORT,B1,موج تند (Fast Wave),1.35117000,1.36164351,1.34069649,2026-09-02 07:12:35,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.781 [>= 0.48];❌ ghoodat-e kandel 5m: BS5=0.878 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=1.36, EMA50=1.37;❌ rawand EMA 4h: EMA21=1.38, EMA50=1.38, EMA200=1.24;✅ RSI 30m: RSI=48.20;❌ MACD 30m: MACD_hist=0.0014;❌ vorud-e hoshmand poolback: ghimat=1.3512 EMA=1.3511 RSI=48.2 BS15=0.781;✅ ADX: ADX=27.59 [>22], DI+=214.87, DI-=378.65;❌ CCI obruz az 0: CCI=52.39;❌ SAR: SAR=1.3437, gimat=1.3512;❌ Stochastic cross: K=79.13 D=26.38;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0070 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0070, ADX=27.59, mode=OR -> OK"
