symbol,direction,scenario_id,scenario_name,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
BNB-USDT,LONG,S1,شیر طلایی (Golden Lion),612.65900000,607.30834100,619.07979080,2026-08-12 01:57:43,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.621 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.728 [>= 0.6];✅ rawand EMA 1h: EMA21=608.20, EMA50=605.28;✅ rawand EMA 4h: EMA21=603.66, EMA50=598.10, EMA200=583.08;❌ RSI 30m: RSI=65.43;✅ MACD 30m: MACD_hist=0.0164;❌ vorud-e hoshmand poolback: ghimat=612.6590 EMA=610.1890 RSI=65.4 BS15=0.621;✅ ADX: ADX=68.83 [>22], DI+=583.89, DI-=107.81;✅ CCI obruz az 0: CCI=99.51;✅ SAR: SAR=611.9813, gimat=612.6590;❌ Stochastic cross: K=88.02 [eshba-e kharid];❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0046 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0046, ADX=68.83, mode=AND -> OK"
BNB-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),612.65900000,607.30834100,619.07979080,2026-08-12 01:57:43,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.621 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.728 [>= 0.6];✅ rawand EMA 1h: EMA21=608.20, EMA50=605.28;✅ rawand EMA 4h: EMA21=603.66, EMA50=598.10, EMA200=583.08;❌ RSI 30m: RSI=65.43;✅ MACD 30m: MACD_hist=0.0164;❌ vorud-e hoshmand poolback: ghimat=612.6590 EMA=610.1890 RSI=65.4 BS15=0.621;✅ ADX: ADX=68.83 [>22], DI+=583.89, DI-=107.81;✅ CCI obruz az 0: CCI=99.51;✅ SAR: SAR=611.9813, gimat=612.6590;❌ Stochastic cross: K=88.02 [eshba-e kharid];❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0046 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0046, ADX=68.83, mode=AND -> OK"
BNB-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),612.65900000,607.30834100,619.07979080,2026-08-12 01:57:44,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.621 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.728 [>= 0.6];✅ rawand EMA 1h: EMA21=608.20, EMA50=605.28;✅ rawand EMA 4h: EMA21=603.66, EMA50=598.10, EMA200=583.08;❌ RSI 30m: RSI=65.43;✅ MACD 30m: MACD_hist=0.0164;❌ vorud-e hoshmand poolback: ghimat=612.6590 EMA=610.1890 RSI=65.4 BS15=0.621;✅ ADX: ADX=68.83 [>22], DI+=583.89, DI-=107.81;✅ CCI obruz az 0: CCI=99.51;✅ SAR: SAR=611.9813, gimat=612.6590;❌ Stochastic cross: K=88.02 [eshba-e kharid];❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0046 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0046, ADX=68.83, mode=AND -> OK"
DOT-USDT,SHORT,S2,تیر نقره‌ای (Silver Arrow),0.78760000,0.79226280,0.78200464,2026-08-12 01:57:44,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.684 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=0.79, EMA50=0.80;✅ rawand EMA 4h: EMA21=0.80, EMA50=0.81, EMA200=0.82;✅ RSI 30m: RSI=42.71;❌ MACD 30m: MACD_hist=0.0011;❌ vorud-e hoshmand poolback: ghimat=0.7876 EMA=0.7889 RSI=42.7 BS15=0.684;✅ ADX: ADX=35.69 [>22], DI+=218.81, DI-=461.72;❌ CCI obruz az 0: CCI=34.22;❌ SAR: SAR=0.7862, gimat=0.7876;❌ Stochastic cross: K=80.99 D=27.00;✅ rad EMA: rad EMA tashkhis dadeh shod;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0077 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0077, ADX=35.69, mode=AND -> OK"
DOT-USDT,SHORT,S3,الماس فیلسوف (Diamond Mind),0.78760000,0.79226280,0.78200464,2026-08-12 01:57:45,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.684 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=0.79, EMA50=0.80;✅ rawand EMA 4h: EMA21=0.80, EMA50=0.81, EMA200=0.82;✅ RSI 30m: RSI=42.71;❌ MACD 30m: MACD_hist=0.0011;❌ vorud-e hoshmand poolback: ghimat=0.7876 EMA=0.7889 RSI=42.7 BS15=0.684;✅ ADX: ADX=35.69 [>22], DI+=218.81, DI-=461.72;❌ CCI obruz az 0: CCI=34.22;❌ SAR: SAR=0.7862, gimat=0.7876;❌ Stochastic cross: K=80.99 D=27.00;✅ rad EMA: rad EMA tashkhis dadeh shod;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0077 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0077, ADX=35.69, mode=AND -> OK"
DOT-USDT,SHORT,B1,موج تند (Fast Wave),0.78760000,0.79226280,0.78293720,2026-08-12 01:57:45,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.684 [>= 0.48];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=0.79, EMA50=0.80;✅ rawand EMA 4h: EMA21=0.80, EMA50=0.81, EMA200=0.82;✅ RSI 30m: RSI=42.71;❌ MACD 30m: MACD_hist=0.0011;❌ vorud-e hoshmand poolback: ghimat=0.7876 EMA=0.7889 RSI=42.7 BS15=0.684;✅ ADX: ADX=35.69 [>22], DI+=218.81, DI-=461.72;❌ CCI obruz az 0: CCI=34.22;❌ SAR: SAR=0.7862, gimat=0.7876;❌ Stochastic cross: K=80.99 D=27.00;✅ rad EMA: rad EMA tashkhis dadeh shod;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0077 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0077, ADX=35.69, mode=OR -> OK"
LINK-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),8.75730000,8.52324270,9.03816876,2026-08-12 01:57:49,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.522 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.644 [>= 0.6];✅ rawand EMA 1h: EMA21=8.58, EMA50=8.46;✅ rawand EMA 4h: EMA21=8.41, EMA50=8.33, EMA200=8.18;❌ RSI 30m: RSI=69.99;✅ MACD 30m: MACD_hist=0.0131;❌ vorud-e hoshmand poolback: ghimat=8.7573 EMA=8.6354 RSI=70.0 BS15=0.522;❌ ADX: ADX=15.94 [>22], DI+=438.28, DI-=317.79;❌ CCI obruz az 0: CCI=151.34 [eshba-e kharid];✅ SAR: SAR=8.7494, gimat=8.7573;❌ Stochastic cross: K=83.93 [eshba-e kharid];❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0104 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0104, ADX=15.94, mode=AND -> OK"
LINK-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),8.75730000,8.52324270,9.03816876,2026-08-12 01:57:49,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.522 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.644 [>= 0.6];✅ rawand EMA 1h: EMA21=8.58, EMA50=8.46;✅ rawand EMA 4h: EMA21=8.41, EMA50=8.33, EMA200=8.18;❌ RSI 30m: RSI=69.99;✅ MACD 30m: MACD_hist=0.0131;❌ vorud-e hoshmand poolback: ghimat=8.7573 EMA=8.6354 RSI=70.0 BS15=0.522;❌ ADX: ADX=15.94 [>22], DI+=438.28, DI-=317.79;❌ CCI obruz az 0: CCI=151.34 [eshba-e kharid];✅ SAR: SAR=8.7494, gimat=8.7573;❌ Stochastic cross: K=83.93 [eshba-e kharid];❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0104 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0104, ADX=15.94, mode=AND -> OK"
AVAX-USDT,SHORT,S3,الماس فیلسوف (Diamond Mind),6.31800000,6.35295400,6.27605520,2026-08-12 01:57:50,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.571 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=6.36, EMA50=6.43;✅ rawand EMA 4h: EMA21=6.45, EMA50=6.49, EMA200=6.55;✅ RSI 30m: RSI=46.33;❌ MACD 30m: MACD_hist=0.0145;❌ vorud-e hoshmand poolback: ghimat=6.3180 EMA=6.3186 RSI=46.3 BS15=0.571;✅ ADX: ADX=24.89 [>22], DI+=276.67, DI-=460.00;❌ CCI obruz az 0: CCI=26.79;❌ SAR: SAR=6.2958, gimat=6.3180;❌ Stochastic cross: K=88.97 D=29.66;✅ rad EMA: rad EMA tashkhis dadeh shod;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0102 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0102, ADX=24.89, mode=AND -> OK"
TIA-USDT,SHORT,S3,الماس فیلسوف (Diamond Mind),0.31160000,0.31443480,0.30819824,2026-08-12 01:57:50,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.000 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.000 [>= 0.6];✅ rawand EMA 1h: EMA21=0.31, EMA50=0.32;✅ rawand EMA 4h: EMA21=0.32, EMA50=0.33, EMA200=0.35;✅ RSI 30m: RSI=44.38;❌ MACD 30m: MACD_hist=0.0007;❌ vorud-e hoshmand poolback: ghimat=0.3116 EMA=0.3124 RSI=44.4 BS15=0.000;❌ ADX: ADX=19.73 [>22], DI+=511.20, DI-=342.74;✅ CCI obruz az 0: CCI=13.61;✅ SAR: SAR=0.3128, gimat=0.3116;❌ Stochastic cross: K=78.16 D=26.05;✅ rad EMA: rad EMA tashkhis dadeh shod;❌ test-e moqavemat: bedun test;❌ poolback: bedun poolback;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0111 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0111, ADX=19.73, mode=AND -> OK"
