symbol,direction,scenario_id,scenario_name,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
BTC-USDT,LONG,S1,شیر طلایی (Golden Lion),65118.20000000,64917.68180000,65358.82184000,2026-08-10 13:04:52,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.640 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.640 [>= 0.6];✅ rawand EMA 1h: EMA21=65109.96, EMA50=65025.44;✅ rawand EMA 4h: EMA21=64898.29, EMA50=64566.35, EMA200=63754.22;❌ RSI 30m: RSI=49.21;✅ MACD 30m: MACD_hist=5.5238;❌ vorud-e hoshmand poolback: ghimat=65118.2000 EMA=65144.4604 RSI=49.2 BS15=0.640;✅ ADX: ADX=64.17 [>22], DI+=459.36, DI-=100.25;✅ CCI obruz az 0: CCI=5.91;❌ SAR: SAR=65163.0540, gimat=65118.2000;✅ Stochastic cross: K=45.69 D=15.23;✅ rad EMA: rad EMA tashkhis dadeh shod;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0008 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0008, ADX=64.17, mode=AND -> OK"
BTC-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),65118.20000000,64917.68180000,65358.82184000,2026-08-10 13:04:53,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.640 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.640 [>= 0.6];✅ rawand EMA 1h: EMA21=65109.96, EMA50=65025.44;✅ rawand EMA 4h: EMA21=64898.29, EMA50=64566.35, EMA200=63754.22;❌ RSI 30m: RSI=49.21;✅ MACD 30m: MACD_hist=5.5238;❌ vorud-e hoshmand poolback: ghimat=65118.2000 EMA=65144.4604 RSI=49.2 BS15=0.640;✅ ADX: ADX=64.17 [>22], DI+=459.36, DI-=100.25;✅ CCI obruz az 0: CCI=5.91;❌ SAR: SAR=65163.0540, gimat=65118.2000;✅ Stochastic cross: K=45.69 D=15.23;✅ rad EMA: rad EMA tashkhis dadeh shod;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0008 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0008, ADX=64.17, mode=AND -> OK"
BTC-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),65118.20000000,64917.68180000,65358.82184000,2026-08-10 13:04:53,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.640 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.640 [>= 0.6];✅ rawand EMA 1h: EMA21=65109.96, EMA50=65025.44;✅ rawand EMA 4h: EMA21=64898.29, EMA50=64566.35, EMA200=63754.22;❌ RSI 30m: RSI=49.21;✅ MACD 30m: MACD_hist=5.5238;❌ vorud-e hoshmand poolback: ghimat=65118.2000 EMA=65144.4604 RSI=49.2 BS15=0.640;✅ ADX: ADX=64.17 [>22], DI+=459.36, DI-=100.25;✅ CCI obruz az 0: CCI=5.91;❌ SAR: SAR=65163.0540, gimat=65118.2000;✅ Stochastic cross: K=45.69 D=15.23;✅ rad EMA: rad EMA tashkhis dadeh shod;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0008 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0008, ADX=64.17, mode=AND -> OK"
ETH-USDT,LONG,S1,شیر طلایی (Golden Lion),1919.78000000,1913.35022000,1927.49573600,2026-08-10 13:04:53,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.737 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.737 [>= 0.6];✅ rawand EMA 1h: EMA21=1921.40, EMA50=1919.16;✅ rawand EMA 4h: EMA21=1914.68, EMA50=1903.62, EMA200=1844.72;❌ RSI 30m: RSI=47.13;✅ MACD 30m: MACD_hist=0.0922;❌ vorud-e hoshmand poolback: ghimat=1919.7800 EMA=1922.5922 RSI=47.1 BS15=0.737;✅ ADX: ADX=51.23 [>22], DI+=396.18, DI-=127.76;✅ CCI obruz az 0: CCI=-14.16;❌ SAR: SAR=1922.9140, gimat=1919.7800;✅ Stochastic cross: K=39.09 D=13.03;✅ rad EMA: rad EMA tashkhis dadeh shod;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0007 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0007, ADX=51.23, mode=AND -> OK"
ETH-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),1919.78000000,1913.35022000,1927.49573600,2026-08-10 13:04:54,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.737 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.737 [>= 0.6];✅ rawand EMA 1h: EMA21=1921.40, EMA50=1919.16;✅ rawand EMA 4h: EMA21=1914.68, EMA50=1903.62, EMA200=1844.72;❌ RSI 30m: RSI=47.13;✅ MACD 30m: MACD_hist=0.0922;❌ vorud-e hoshmand poolback: ghimat=1919.7800 EMA=1922.5922 RSI=47.1 BS15=0.737;✅ ADX: ADX=51.23 [>22], DI+=396.18, DI-=127.76;✅ CCI obruz az 0: CCI=-14.16;❌ SAR: SAR=1922.9140, gimat=1919.7800;✅ Stochastic cross: K=39.09 D=13.03;✅ rad EMA: rad EMA tashkhis dadeh shod;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0007 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0007, ADX=51.23, mode=AND -> OK"
ETH-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),1919.78000000,1913.35022000,1927.49573600,2026-08-10 13:04:54,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.737 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.737 [>= 0.6];✅ rawand EMA 1h: EMA21=1921.40, EMA50=1919.16;✅ rawand EMA 4h: EMA21=1914.68, EMA50=1903.62, EMA200=1844.72;❌ RSI 30m: RSI=47.13;✅ MACD 30m: MACD_hist=0.0922;❌ vorud-e hoshmand poolback: ghimat=1919.7800 EMA=1922.5922 RSI=47.1 BS15=0.737;✅ ADX: ADX=51.23 [>22], DI+=396.18, DI-=127.76;✅ CCI obruz az 0: CCI=-14.16;❌ SAR: SAR=1922.9140, gimat=1919.7800;✅ Stochastic cross: K=39.09 D=13.03;✅ rad EMA: rad EMA tashkhis dadeh shod;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0007 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0007, ADX=51.23, mode=AND -> OK"
ETH-USDT,LONG,B1,موج تند (Fast Wave),1919.78000000,1913.35022000,1926.20978000,2026-08-10 13:04:58,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.737 [>= 0.48];✅ ghoodat-e kandel 5m: BS5=0.737 [>= 0.48];✅ rawand EMA 1h: EMA21=1921.40, EMA50=1919.16;✅ rawand EMA 4h: EMA21=1914.68, EMA50=1903.62, EMA200=1844.72;✅ RSI 30m: RSI=47.13;✅ MACD 30m: MACD_hist=0.0922;❌ vorud-e hoshmand poolback: ghimat=1919.7800 EMA=1922.5922 RSI=47.1 BS15=0.737;✅ ADX: ADX=51.23 [>22], DI+=396.18, DI-=127.76;✅ CCI obruz az 0: CCI=-14.16;❌ SAR: SAR=1922.9140, gimat=1919.7800;✅ Stochastic cross: K=39.09 D=13.03;✅ rad EMA: rad EMA tashkhis dadeh shod;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0007 [>0.005];❌ filter-e ranj-e tarkibi: diff=0.0007, ADX=51.23, mode=OR -> RAD"
NEAR-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),1.65120000,1.62334880,1.68462144,2026-08-10 13:04:59,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.212 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.212 [>= 0.6];✅ rawand EMA 1h: EMA21=1.63, EMA50=1.63;❌ rawand EMA 4h: EMA21=1.63, EMA50=1.66, EMA200=1.78;✅ RSI 30m: RSI=58.68;✅ MACD 30m: MACD_hist=0.0021;❌ vorud-e hoshmand poolback: ghimat=1.6512 EMA=1.6407 RSI=58.7 BS15=0.212;✅ ADX: ADX=36.84 [>22], DI+=385.36, DI-=177.86;✅ CCI obruz az 0: CCI=60.42;✅ SAR: SAR=1.6491, gimat=1.6512;❌ Stochastic cross: K=72.17 D=24.06;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0052 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0052, ADX=36.84, mode=AND -> OK"
NEAR-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),1.65120000,1.62334880,1.68462144,2026-08-10 13:04:59,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.212 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.212 [>= 0.6];✅ rawand EMA 1h: EMA21=1.63, EMA50=1.63;❌ rawand EMA 4h: EMA21=1.63, EMA50=1.66, EMA200=1.78;✅ RSI 30m: RSI=58.68;✅ MACD 30m: MACD_hist=0.0021;❌ vorud-e hoshmand poolback: ghimat=1.6512 EMA=1.6407 RSI=58.7 BS15=0.212;✅ ADX: ADX=36.84 [>22], DI+=385.36, DI-=177.86;✅ CCI obruz az 0: CCI=60.42;✅ SAR: SAR=1.6491, gimat=1.6512;❌ Stochastic cross: K=72.17 D=24.06;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0052 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0052, ADX=36.84, mode=AND -> OK"
BTC-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),65032.30000000,64896.26770000,65195.53876000,2026-08-10 14:16:21,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.874 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=0.874 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=65090.62, EMA50=65020.12;✅ rawand EMA 4h: EMA21=64890.48, EMA50=64562.98, EMA200=63753.37;❌ RSI 30m: RSI=45.91;❌ MACD 30m: MACD_hist=-16.7500;❌ vorud-e hoshmand poolback: ghimat=65032.3000 EMA=65113.0937 RSI=45.9 BS15=0.874;✅ ADX: ADX=79.78 [>22], DI+=471.27, DI-=53.01;❌ CCI obruz az 0: CCI=-57.77;✅ SAR: SAR=64968.6960, gimat=65032.3000;✅ Stochastic cross: K=24.59 D=8.20;✅ rad EMA: rad EMA tashkhis dadeh shod;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0004 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0004, ADX=79.78, mode=AND -> OK"
