symbol,direction,scenario_id,scenario_name,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
LINK-USDT,LONG,S1,شیر طلایی (Golden Lion),8.94320000,8.86235680,9.04021184,2026-08-15 01:15:11,TP_HIT,2026-08-15 03:54:00,9.04021184,0.020000,0.088476,10.00,1.0848,"❌ ghoodat-e kandel 15m: BS15=0.000 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.000 [>= 0.6];✅ rawand EMA 1h: EMA21=8.87, EMA50=8.81;✅ rawand EMA 4h: EMA21=8.75, EMA50=8.58, EMA200=8.32;✅ RSI 30m: RSI=58.15;✅ MACD 30m: MACD_hist=0.0066;❌ vorud-e hoshmand poolback: ghimat=8.9432 EMA=8.9023 RSI=58.1 BS15=0.000;✅ ADX: ADX=65.26 [>22], DI+=532.95, DI-=112.05;✅ CCI obruz az 0: CCI=66.67;✅ SAR: SAR=8.9402, gimat=8.9432;❌ Stochastic cross: K=71.36 D=23.79;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0052 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0052, ADX=65.26, mode=AND -> OK"
LINK-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),8.94320000,8.86235680,9.04021184,2026-08-15 01:15:12,TP_HIT,2026-08-15 03:54:00,9.04021184,0.020000,0.088476,10.00,1.0848,"❌ ghoodat-e kandel 15m: BS15=0.000 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.000 [>= 0.6];✅ rawand EMA 1h: EMA21=8.87, EMA50=8.81;✅ rawand EMA 4h: EMA21=8.75, EMA50=8.58, EMA200=8.32;✅ RSI 30m: RSI=58.15;✅ MACD 30m: MACD_hist=0.0066;❌ vorud-e hoshmand poolback: ghimat=8.9432 EMA=8.9023 RSI=58.1 BS15=0.000;✅ ADX: ADX=65.26 [>22], DI+=532.95, DI-=112.05;✅ CCI obruz az 0: CCI=66.67;✅ SAR: SAR=8.9402, gimat=8.9432;❌ Stochastic cross: K=71.36 D=23.79;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0052 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0052, ADX=65.26, mode=AND -> OK"
LINK-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),8.94320000,8.86235680,9.04021184,2026-08-15 01:15:12,TP_HIT,2026-08-15 03:54:00,9.04021184,0.020000,0.088476,10.00,1.0848,"❌ ghoodat-e kandel 15m: BS15=0.000 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.000 [>= 0.6];✅ rawand EMA 1h: EMA21=8.87, EMA50=8.81;✅ rawand EMA 4h: EMA21=8.75, EMA50=8.58, EMA200=8.32;✅ RSI 30m: RSI=58.15;✅ MACD 30m: MACD_hist=0.0066;❌ vorud-e hoshmand poolback: ghimat=8.9432 EMA=8.9023 RSI=58.1 BS15=0.000;✅ ADX: ADX=65.26 [>22], DI+=532.95, DI-=112.05;✅ CCI obruz az 0: CCI=66.67;✅ SAR: SAR=8.9402, gimat=8.9432;❌ Stochastic cross: K=71.36 D=23.79;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0052 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0052, ADX=65.26, mode=AND -> OK"
ETH-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),1882.81000000,1876.81719000,1890.00137200,2026-08-15 07:30:16,STOP_HIT,2026-08-15 12:24:00,1876.81719000,0.020000,-0.051829,10.00,-0.3183,"❌ ghoodat-e kandel 15m: BS15=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ rawand EMA 1h: EMA21=1881.05, EMA50=1882.46;❌ rawand EMA 4h: EMA21=1884.95, EMA50=1889.66, EMA200=1865.38;✅ RSI 30m: RSI=53.83;✅ MACD 30m: MACD_hist=0.1644;❌ vorud-e hoshmand poolback: ghimat=1882.8100 EMA=1881.7952 RSI=53.8 BS15=1.000;✅ ADX: ADX=50.31 [>22], DI+=429.18, DI-=141.89;✅ CCI obruz az 0: CCI=44.94;✅ SAR: SAR=1882.6102, gimat=1882.8100;✅ Stochastic cross: K=62.69 D=20.90;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0004 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0004, ADX=50.31, mode=AND -> OK"
ETH-USDT,LONG,B1,موج تند (Fast Wave),1882.81000000,1876.81719000,1888.80281000,2026-08-15 07:30:16,STOP_HIT,2026-08-15 12:24:00,1876.81719000,0.020000,-0.051829,10.00,-0.3183,"❌ ghoodat-e kandel 15m: BS15=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ rawand EMA 1h: EMA21=1881.05, EMA50=1882.46;❌ rawand EMA 4h: EMA21=1884.95, EMA50=1889.66, EMA200=1865.38;✅ RSI 30m: RSI=53.83;✅ MACD 30m: MACD_hist=0.1644;❌ vorud-e hoshmand poolback: ghimat=1882.8100 EMA=1881.7952 RSI=53.8 BS15=1.000;✅ ADX: ADX=50.31 [>22], DI+=429.18, DI-=141.89;✅ CCI obruz az 0: CCI=44.94;✅ SAR: SAR=1882.6102, gimat=1882.8100;✅ Stochastic cross: K=62.69 D=20.90;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0004 [>0.005];❌ filter-e ranj-e tarkibi: diff=0.0004, ADX=50.31, mode=OR -> RAD"
ETH-USDT,LONG,B2,سپر فولادی (Steel Shield),1882.81000000,1876.81719000,1888.80281000,2026-08-15 07:30:17,STOP_HIT,2026-08-15 12:24:00,1876.81719000,0.020000,-0.051829,10.00,-0.3183,"❌ ghoodat-e kandel 15m: BS15=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ rawand EMA 1h: EMA21=1881.05, EMA50=1882.46;❌ rawand EMA 4h: EMA21=1884.95, EMA50=1889.66, EMA200=1865.38;✅ RSI 30m: RSI=53.83;✅ MACD 30m: MACD_hist=0.1644;❌ vorud-e hoshmand poolback: ghimat=1882.8100 EMA=1881.7952 RSI=53.8 BS15=1.000;✅ ADX: ADX=50.31 [>22], DI+=429.18, DI-=141.89;✅ CCI obruz az 0: CCI=44.94;✅ SAR: SAR=1882.6102, gimat=1882.8100;✅ Stochastic cross: K=62.69 D=20.90;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0004 [>0.005];❌ filter-e ranj-e tarkibi: diff=0.0004, ADX=50.31, mode=OR -> RAD"
NEAR-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),1.64690000,1.62595310,1.67203628,2026-08-15 07:30:17,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=1.63, EMA50=1.63;❌ rawand EMA 4h: EMA21=1.63, EMA50=1.64, EMA200=1.76;✅ RSI 30m: RSI=60.54;❌ MACD 30m: MACD_hist=0.0014;❌ vorud-e hoshmand poolback: ghimat=1.6469 EMA=1.6337 RSI=60.5 BS15=1.000;❌ ADX: ADX=8.86 [>22], DI+=364.85, DI-=305.45;✅ CCI obruz az 0: CCI=63.35;✅ SAR: SAR=1.6449, gimat=1.6469;✅ Stochastic cross: K=63.04 D=21.01;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleBottom;✅ filter-e ranj: faseleh EMA=0.0056 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0056, ADX=8.86, mode=AND -> OK"
LINK-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),9.59010000,8.95680990,10.35004812,2026-08-15 07:30:18,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.389 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.389 [>= 0.6];✅ rawand EMA 1h: EMA21=9.11, EMA50=8.94;✅ rawand EMA 4h: EMA21=8.90, EMA50=8.66, EMA200=8.35;❌ RSI 30m: RSI=76.27;✅ MACD 30m: MACD_hist=0.0586;❌ vorud-e hoshmand poolback: ghimat=9.5901 EMA=9.2302 RSI=76.3 BS15=0.389;✅ ADX: ADX=53.53 [>22], DI+=558.89, DI-=169.16;❌ CCI obruz az 0: CCI=123.40 [eshba-e kharid];✅ SAR: SAR=9.5630, gimat=9.5901;❌ Stochastic cross: K=80.89 [eshba-e kharid];❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;❌ Double Top/Bottom: bedun ologhu;✅ filter-e ranj: faseleh EMA=0.0198 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0198, ADX=53.53, mode=AND -> OK"
FIL-USDT,LONG,B1,موج تند (Fast Wave),0.69310000,0.67700690,0.70919310,2026-08-15 07:30:18,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=0.68, EMA50=0.68;❌ rawand EMA 4h: EMA21=0.68, EMA50=0.69, EMA200=0.72;❌ RSI 30m: RSI=70.59;✅ MACD 30m: MACD_hist=0.0012;❌ vorud-e hoshmand poolback: ghimat=0.6931 EMA=0.6845 RSI=70.6 BS15=1.000;✅ ADX: ADX=62.24 [>22], DI+=761.03, DI-=177.09;✅ CCI obruz az 0: CCI=79.44;✅ SAR: SAR=0.6915, gimat=0.6931;❌ Stochastic cross: K=77.06 D=25.69;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;❌ Double Top/Bottom: bedun ologhu;✅ filter-e ranj: faseleh EMA=0.0079 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0079, ADX=62.24, mode=OR -> OK"
FIL-USDT,LONG,B2,سپر فولادی (Steel Shield),0.69310000,0.67700690,0.70919310,2026-08-15 07:30:22,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=0.68, EMA50=0.68;❌ rawand EMA 4h: EMA21=0.68, EMA50=0.69, EMA200=0.72;❌ RSI 30m: RSI=70.59;✅ MACD 30m: MACD_hist=0.0012;❌ vorud-e hoshmand poolback: ghimat=0.6931 EMA=0.6845 RSI=70.6 BS15=1.000;✅ ADX: ADX=62.24 [>22], DI+=761.03, DI-=177.09;✅ CCI obruz az 0: CCI=79.44;✅ SAR: SAR=0.6915, gimat=0.6931;❌ Stochastic cross: K=77.06 D=25.69;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;❌ Double Top/Bottom: bedun ologhu;✅ filter-e ranj: faseleh EMA=0.0079 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0079, ADX=62.24, mode=OR -> OK"
